cohort,species_pair,n_total_pairs,n_hgt_pairs,hgt_rate,phylo_dist,trait_value
Dutch,66_5-8_1,15,0,0.0,1.6086864629999995,2
Dutch,66_5-90_1,398,0,0.0,1.9133702169999995,1
Dutch,66_5-92_1,131,0,0.0,1.976487083,1
Dutch,66_5-9_1,5,0,0.0,1.6066968219999995,2
Dutch,66_5-9_2,81,0,0.0,1.6039653569999996,2
Dutch,69_1-75_1,5,0,0.0,0.0664541499999997,2
Dutch,69_1-78_3,5,0,0.0,0.0665817499999996,2
Dutch,69_1-90_1,2,0,0.0,1.9105221729999995,1
Dutch,69_3-71_1,2,0,0.0,0.0277674350000003,2
Dutch,69_3-76_2,1,0,0.0,0.0787629419999995,2
Dutch,75_1-78_3,1,0,0.0,0.03812609,2
Dutch,75_1-90_1,8,0,0.0,1.898939947,1
Dutch,76_1-76_3,1,0,0.0,0.01797533,2
Dutch,76_2-80_1,113,0,0.0,0.3717787540000001,2
Dutch,76_2-90_1,2,0,0.0,1.9097440529999996,1
Dutch,76_2-92_1,1,0,0.0,1.972860919,1
Dutch,76_3-90_1,1,0,0.0,1.899542878,1
Dutch,77_1-9_2,2,0,0.0,1.5884629789999998,2
Dutch,77_2-78_2,4,4,1.0,0.029174384,2
Dutch,77_2-78_3,1,1,1.0,0.0278556139999999,2
Dutch,77_2-90_1,4,0,0.0,1.8982030889999997,1
Dutch,78_2-90_1,1,0,0.0,1.900386317,1
Dutch,78_2-98_1,2,0,0.0,2.087620752,2
Dutch,87_1-90_1,3,0,0.0,1.2068806959999994,0
Dutch,92_1-9_2,2,0,0.0,2.137396448,1
US,101_1-229_3,12,0,0.0,0.8647188969999999,1
US,101_1-233_3,2,0,0.0,0.8670515340000002,1
US,101_1-26_2,28,0,0.0,2.621096188,1
US,101_1-283_1,8,0,0.0,1.5780843450000002,1
US,101_1-318_38,4,0,0.0,1.893825556,0
US,101_1-32_1,58,0,0.0,2.505358869,1
US,101_1-334_1,14,0,0.0,2.0257701690000003,0
US,101_1-335_1,174,0,0.0,2.022973672,0
US,101_1-36_1,12,0,0.0,2.522989389,1
US,101_1-39_5,4,0,0.0,2.5151334549999995,1
US,101_1-42_2,8,0,0.0,2.505833101,1
US,101_1-43_1,4,0,0.0,2.512422111,1
US,101_1-44_1,16,0,0.0,2.517494249,1
US,101_1-44_3,46,0,0.0,2.518204689,1
US,101_1-44_4,4,0,0.0,2.5267664149999995,1
US,101_1-45_1,164,0,0.0,2.597671002,1
US,101_1-46_1,18,0,0.0,2.466294378,1
US,101_1-48_2,24,0,0.0,2.5285163779999995,1
US,101_1-66_5,34,0,0.0,2.140018555,1
US,101_1-69_3,2,0,0.0,2.138675197,1
US,101_1-75_1,12,0,0.0,2.125588285,1
US,101_1-77_2,2,0,0.0,2.124851427,1
US,102_1-102_2,1,1,1.0,0.0118188410000001,2
US,102_1-112_1,5,0,0.0,0.9454678789999996,1
US,102_1-125_1,1,0,0.0,0.8170282559999995,2
US,102_1-14_1,1,0,0.0,2.424599744,2
US,102_1-20_1,1,0,0.0,2.664804642999999,2
US,102_1-229_3,81,0,0.0,0.9209054669999994,2
US,102_1-233_3,3,0,0.0,0.9232381039999996,2
US,102_1-240_1,3,0,0.0,0.9628806119999992,2
US,102_1-269_1,1,0,0.0,0.9290033789999992,2
US,102_1-26_2,15,0,0.0,2.677282757999999,2
US,102_1-318_13,1,0,0.0,1.9553668179999997,1
US,102_1-318_38,1,0,0.0,1.9500121259999996,1
US,102_1-32_1,12,0,0.0,2.561545438999999,2
US,102_1-330_1,2,0,0.0,2.100484924,1
US,102_1-334_1,6,0,0.0,2.081956739,1
US,102_1-334_3,3,0,0.0,2.089103103,1
US,102_1-335_1,45,0,0.0,2.0791602419999995,1
US,102_1-36_1,3,0,0.0,2.579175958999999,2
US,102_1-39_3,2,0,0.0,2.572764141999999,2
US,102_1-39_5,2,0,0.0,2.571320024999999,2
US,102_1-40_1,3,0,0.0,2.568130913,2
US,102_1-42_1,2,0,0.0,2.562811949999999,2
US,102_1-42_2,4,0,0.0,2.5620196709999994,2
US,102_1-43_1,11,0,0.0,2.5686086809999997,2
US,102_1-44_1,4,0,0.0,2.573680819,2
US,102_1-44_3,37,0,0.0,2.574391258999999,2
US,102_1-45_1,4,0,0.0,2.6538575719999997,2
US,102_1-46_1,36,0,0.0,2.5224809479999992,2
US,102_1-47_2,1,0,0.0,2.5268904629999995,2
US,102_1-48_2,16,0,0.0,2.584702947999999,2
US,102_1-66_5,13,0,0.0,2.196205124999999,2
US,102_1-90_1,6,0,0.0,0.7230291499999995,1
US,102_2-112_1,2,0,0.0,0.945873496,1
US,102_2-119_1,4,0,0.0,0.7901958349999996,1
US,102_2-125_1,1,0,0.0,0.8174338729999997,2
US,102_2-20_1,2,0,0.0,2.665210259999999,2
US,102_2-229_3,6,0,0.0,0.9213110839999992,2
US,102_2-26_2,19,0,0.0,2.677688375,2
US,102_2-318_38,1,0,0.0,1.9504177429999996,1
US,102_2-32_1,35,0,0.0,2.5619510559999994,2
US,102_2-330_1,4,0,0.0,2.100890540999999,1
US,102_2-334_1,3,0,0.0,2.082362356,1
US,102_2-335_1,4,0,0.0,2.079565859,1
US,102_2-39_3,2,0,0.0,2.573169759,2
US,102_2-42_1,3,0,0.0,2.5632175669999997,2
US,102_2-42_2,4,0,0.0,2.562425288,2
US,102_2-44_1,16,0,0.0,2.574086435999999,2
US,102_2-44_3,17,0,0.0,2.5747968759999997,2
US,102_2-44_4,30,0,0.0,2.5833586019999992,2
US,102_2-45_1,17,0,0.0,2.654263188999999,2
US,102_2-46_1,20,0,0.0,2.522886564999999,2
US,102_2-47_2,1,0,0.0,2.5272960799999997,2
US,102_2-48_2,27,0,0.0,2.585108564999999,2
US,102_2-66_5,72,0,0.0,2.1966107419999994,2
US,102_2-90_1,3,0,0.0,0.7234347669999996,1
US,10_2-112_1,2,0,0.0,2.292518416,1
US,10_2-19_1,2,0,0.0,1.1508856759999997,2
US,10_2-229_3,4,0,0.0,2.1061552639999994,2
US,10_2-233_1,1,0,0.0,2.107227359,2
US,10_2-26_2,11,6,0.5454545454545454,1.1620874209999994,2
US,10_2-297_1,2,0,0.0,1.93650951,2
US,10_2-32_1,1,1,1.0,1.0463501019999994,2
US,10_2-330_1,10,0,0.0,1.708292667,1
US,10_2-335_1,73,0,0.0,1.6869679849999997,1
US,10_2-39_5,6,6,1.0,1.0561246879999997,2
US,10_2-40_1,1,1,1.0,1.052935576,2
US,10_2-42_2,4,2,0.5,1.0468243339999996,2
US,10_2-44_1,5,2,0.4,1.0584854819999996,2
US,10_2-44_3,10,6,0.6,1.0591959219999998,2
US,10_2-45_1,15,7,0.4666666666666667,1.1386622349999995,2
US,10_2-46_1,16,7,0.4375,1.007285611,2
US,10_2-47_1,2,2,1.0,1.008025246,2
US,10_2-47_2,2,2,1.0,1.0116951259999998,2
US,10_2-48_2,10,4,0.4,1.0695076109999997,2
US,10_2-52_1,4,0,0.0,1.0715835989999998,2
US,10_2-66_5,54,0,0.0,1.599765462,2
US,10_2-9_2,4,2,0.5,0.0809630389999997,2
US,112_1-125_1,9,6,0.6666666666666666,0.5395377530000003,1
US,112_1-20_1,6,0,0.0,2.604408464,1
US,112_1-229_3,35,0,0.0,0.8605092879999998,1
US,112_1-233_1,2,0,0.0,0.8615813830000003,1
US,112_1-233_3,1,0,0.0,0.8628419250000001,1
US,112_1-240_1,1,0,0.0,0.902484433,1
US,112_1-26_2,3,0,0.0,2.6168865789999995,1
US,112_1-297_1,3,0,0.0,0.9168363140000002,1
US,112_1-318_38,11,0,0.0,1.889615947,0
US,112_1-32_1,9,0,0.0,2.50114926,1
US,112_1-334_1,8,0,0.0,2.02156056,0
US,112_1-334_3,1,0,0.0,2.028706924,0
US,112_1-335_1,96,0,0.0,2.018764063,0
US,112_1-37_1,6,0,0.0,2.512316193,1
US,112_1-39_3,4,0,0.0,2.512367963,1
US,112_1-39_5,3,0,0.0,2.510923846,1
US,112_1-40_1,1,0,0.0,2.507734734,1
US,112_1-42_1,2,0,0.0,2.502415771,1
US,112_1-42_2,13,0,0.0,2.501623492,1
US,112_1-43_1,3,0,0.0,2.508212502,1
US,112_1-44_1,19,0,0.0,2.51328464,1
US,112_1-44_3,47,0,0.0,2.51399508,1
US,112_1-45_1,94,0,0.0,2.593461393,1
US,112_1-46_1,39,0,0.0,2.462084769,1
US,112_1-47_2,2,0,0.0,2.466494284,1
US,112_1-48_2,30,0,0.0,2.524306769,1
US,112_1-50_1,2,0,0.0,2.519269686,1
US,112_1-66_5,8,0,0.0,2.135808946,1
US,112_1-77_2,4,0,0.0,2.120641818,1
US,112_1-90_1,7,0,0.0,0.588003761,0
US,114_2-120_1,2,0,0.0,0.524718757,0
US,114_2-20_1,1,0,0.0,2.5619720959999994,1
US,114_2-26_2,7,0,0.0,2.574450211,1
US,114_2-318_38,4,0,0.0,1.847179579,0
US,114_2-32_1,8,0,0.0,2.458712892,1
US,114_2-335_1,69,0,0.0,1.976327695,0
US,114_2-42_1,4,0,0.0,2.459979403,1
US,114_2-42_2,4,0,0.0,2.459187124,1
US,114_2-43_1,4,0,0.0,2.465776134,1
US,114_2-44_1,9,0,0.0,2.470848272,1
US,114_2-44_3,10,0,0.0,2.471558712,1
US,114_2-45_1,2,0,0.0,2.5510250249999995,1
US,114_2-46_1,18,0,0.0,2.4196484009999994,1
US,114_2-48_2,13,0,0.0,2.481870401,1
US,119_1-120_1,1,0,0.0,0.1042140119999999,0
US,119_1-229_3,1,0,0.0,0.7048316269999995,1
US,119_1-233_3,1,0,0.0,0.7071642639999998,1
US,119_1-330_1,4,0,0.0,1.884411084,0
US,119_1-334_1,1,0,0.0,1.865882899,0
US,119_1-335_1,8,0,0.0,1.8630864019999995,0
US,119_1-44_4,30,0,0.0,2.3668791449999995,1
US,119_1-48_2,12,0,0.0,2.3686291079999995,1
US,119_1-66_5,4,0,0.0,1.980131285,1
US,119_1-87_1,1,0,0.0,1.2736417639999995,0
US,120_1-14_1,3,0,0.0,2.208324578,1
US,120_1-21_1,1,0,0.0,2.4489704799999994,1
US,120_1-229_3,2,0,0.0,0.7046303009999995,1
US,120_1-233_3,1,0,0.0,0.7069629379999998,1
US,120_1-26_2,1,0,0.0,2.461007591999999,1
US,120_1-318_38,2,0,0.0,1.7337369599999997,0
US,120_1-326_1,1,0,0.0,1.781889309,0
US,120_1-32_1,4,0,0.0,2.3452702729999992,1
US,120_1-330_1,4,0,0.0,1.884209758,0
US,120_1-334_1,5,0,0.0,1.865681573,0
US,120_1-335_1,58,0,0.0,1.8628850759999995,0
US,120_1-42_1,2,0,0.0,2.3465367839999995,1
US,120_1-42_2,4,0,0.0,2.3457445049999994,1
US,120_1-43_1,7,0,0.0,2.352333515,1
US,120_1-44_1,8,0,0.0,2.3574056529999994,1
US,120_1-44_3,13,0,0.0,2.358116093,1
US,120_1-45_1,14,0,0.0,2.4375824059999998,1
US,120_1-46_1,11,0,0.0,2.306205782,1
US,120_1-48_2,7,0,0.0,2.3684277819999995,1
US,120_1-52_1,4,0,0.0,2.37050377,1
US,120_1-66_5,3,0,0.0,1.979929959,1
US,120_1-87_1,1,0,0.0,1.2734404379999995,0
US,125_1-14_1,2,0,0.0,2.235763942,2
US,125_1-20_1,1,0,0.0,2.475968841,2
US,125_1-26_2,8,0,0.0,2.4884469559999998,2
US,125_1-297_1,2,0,0.0,0.788396691,2
US,125_1-318_38,3,0,0.0,1.7611763239999998,1
US,125_1-32_1,15,0,0.0,2.372709637,2
US,125_1-330_1,3,0,0.0,1.911649122,1
US,125_1-332_1,4,0,0.0,1.938261489,1
US,125_1-334_1,8,0,0.0,1.893120937,1
US,125_1-335_1,181,0,0.0,1.8903244399999997,1
US,125_1-37_1,4,0,0.0,2.3838765699999995,2
US,125_1-39_3,2,0,0.0,2.38392834,2
US,125_1-39_5,2,0,0.0,2.382484223,2
US,125_1-40_1,3,0,0.0,2.379295111,2
US,125_1-42_1,2,0,0.0,2.373976148,2
US,125_1-42_2,21,0,0.0,2.373183869,2
US,125_1-43_1,2,0,0.0,2.379772879,2
US,125_1-44_1,15,0,0.0,2.3848450169999995,2
US,125_1-44_3,36,0,0.0,2.385555457,2
US,125_1-44_4,1,0,0.0,2.394117183,2
US,125_1-45_1,71,0,0.0,2.4650217699999994,2
US,125_1-46_1,36,0,0.0,2.333645146,2
US,125_1-47_2,1,0,0.0,2.338054661,2
US,125_1-48_2,42,0,0.0,2.395867146,2
US,125_1-50_1,3,0,0.0,2.390830063,2
US,125_1-52_1,2,0,0.0,2.397943134,2
US,125_1-66_5,48,0,0.0,2.007369323,2
US,125_1-76_3,1,0,0.0,1.993541984,2
US,125_1-77_2,4,0,0.0,1.9922021949999995,2
US,125_1-90_1,3,0,0.0,0.4595641379999997,1
US,125_1-9_2,1,0,0.0,2.168278688,2
US,14_1-20_1,10,10,1.0,0.9637761309999996,2
US,14_1-21_1,3,3,1.0,0.9642171339999996,2
US,14_1-229_3,5,0,0.0,2.1778404129999998,2
US,14_1-24_2,1,1,1.0,0.9720760229999996,2
US,14_1-269_1,1,0,0.0,2.185938324999999,2
US,14_1-26_2,34,8,0.23529411764705882,0.976254246,2
US,14_1-318_13,1,0,0.0,1.63485971,1
US,14_1-326_1,3,0,0.0,1.677657367,1
US,14_1-32_1,14,0,0.0,0.8605169269999999,2
US,14_1-330_1,4,0,0.0,1.779977816,1
US,14_1-334_1,3,0,0.0,1.7614496310000003,1
US,14_1-335_1,201,0,0.0,1.758653134,1
US,14_1-36_1,4,3,0.75,0.8781474469999999,2
US,14_1-37_1,2,0,0.0,0.8716838599999996,2
US,14_1-39_2,2,0,0.0,0.8655285159999999,2
US,14_1-39_5,5,4,0.8,0.8702915129999997,2
US,14_1-40_1,7,7,1.0,0.8671024009999999,2
US,14_1-42_1,2,0,0.0,0.8617834379999998,2
US,14_1-42_2,5,4,0.8,0.8609911590000001,2
US,14_1-43_1,19,6,0.3157894736842105,0.867580169,2
US,14_1-44_1,10,6,0.6,0.8726523069999996,2
US,14_1-44_3,10,3,0.3,0.8733627469999998,2
US,14_1-45_1,19,8,0.42105263157894735,0.9528290599999996,2
US,14_1-46_1,42,20,0.47619047619047616,0.8214524359999995,2
US,14_1-48_2,21,17,0.8095238095238095,0.8836744359999997,2
US,14_1-50_1,12,2,0.16666666666666666,0.8786373529999998,2
US,14_1-52_1,21,7,0.3333333333333333,0.8857504239999998,2
US,14_1-66_5,27,0,0.0,1.6714506109999998,2
US,175_1-229_3,3,0,0.0,1.0872963299999991,1
US,175_1-233_3,2,0,0.0,1.0896289669999994,1
US,175_1-308_1,1,0,0.0,1.989967927,1
US,175_1-32_1,5,0,0.0,2.501963522,1
US,175_1-334_1,6,0,0.0,2.022374822,0
US,175_1-335_1,8,0,0.0,2.0195783249999995,0
US,175_1-37_1,1,0,0.0,2.5131304549999998,1
US,175_1-40_1,1,0,0.0,2.508548996,1
US,175_1-42_1,1,0,0.0,2.503230033,1
US,175_1-44_3,2,0,0.0,2.514809342,1
US,175_1-45_1,8,0,0.0,2.5942756549999992,1
US,175_1-47_2,1,0,0.0,2.4673085459999995,1
US,175_1-48_2,1,0,0.0,2.525121031,1
US,175_1-52_1,2,0,0.0,2.5271970189999995,1
US,175_1-66_5,1,0,0.0,2.136623208,1
US,179_1-229_3,2,0,0.0,1.1942607229999993,1
US,179_1-318_38,1,0,0.0,1.472139242,0
US,179_1-32_1,6,0,0.0,2.083672555,1
US,179_1-335_1,24,0,0.0,1.6012873579999998,0
US,179_1-37_1,2,0,0.0,2.0948394879999994,1
US,179_1-44_1,1,0,0.0,2.0958079349999994,1
US,179_1-46_1,1,0,0.0,2.044608064,1
US,179_1-66_5,1,0,0.0,1.718332241,1
US,19_1-32_1,2,0,0.0,0.4791180259999996,2
US,19_1-39_5,12,0,0.0,0.4888926119999999,2
US,19_1-40_1,2,0,0.0,0.4857035,2
US,19_1-42_2,4,4,1.0,0.4795922579999998,2
US,19_1-44_3,14,12,0.8571428571428571,0.491963846,2
US,19_1-45_1,12,5,0.4166666666666667,0.166652027,2
US,19_1-46_1,12,12,1.0,0.4400535350000001,2
US,19_1-47_1,4,4,1.0,0.44079317,2
US,19_1-48_2,8,8,1.0,0.5022755349999999,2
US,19_1-52_1,8,0,0.0,0.504351523,2
US,19_1-66_5,38,0,0.0,1.91293188,2
US,200_1-228_2,1,0,0.0,0.7368322199999997,2
US,200_1-26_2,11,0,0.0,2.185937904,2
US,200_1-334_1,2,0,0.0,1.5906118850000002,1
US,200_1-39_5,3,0,0.0,2.079975171,2
US,200_1-42_2,3,0,0.0,2.070674817,2
US,200_1-43_1,11,0,0.0,2.077263827,2
US,200_1-44_1,4,0,0.0,2.0823359649999995,2
US,200_1-44_3,11,0,0.0,2.083046405,2
US,200_1-47_2,2,0,0.0,2.035545609,2
US,200_1-48_2,6,0,0.0,2.093358094,2
US,200_1-66_5,3,0,0.0,1.7048602709999998,2
US,200_1-98_1,2,0,0.0,0.8695864169999994,2
US,20_1-229_3,10,0,0.0,2.418045311999999,2
US,20_1-234_3,5,0,0.0,2.420123444,2
US,20_1-26_2,58,53,0.9137931034482759,0.1399771210000002,2
US,20_1-318_38,7,0,0.0,1.869709917,1
US,20_1-32_1,59,3,0.05084745762711865,0.4778416559999998,2
US,20_1-330_1,3,0,0.0,2.020182715,1
US,20_1-334_1,26,0,0.0,2.00165453,1
US,20_1-335_1,93,0,0.0,1.998858033,1
US,20_1-37_1,5,0,0.0,0.4890085889999995,2
US,20_1-39_2,5,3,0.6,0.4828532449999998,2
US,20_1-39_3,2,0,0.0,0.4890603590000002,2
US,20_1-39_5,25,0,0.0,0.4876162420000001,2
US,20_1-40_1,5,0,0.0,0.4844271299999998,2
US,20_1-42_1,2,2,1.0,0.4791081670000001,2
US,20_1-42_2,18,8,0.4444444444444444,0.478315888,2
US,20_1-43_1,22,12,0.5454545454545454,0.4849048980000003,2
US,20_1-44_1,15,8,0.5333333333333333,0.4899770359999995,2
US,20_1-44_3,46,14,0.30434782608695654,0.4906874760000002,2
US,20_1-45_1,12,1,0.08333333333333333,0.1653756569999998,2
US,20_1-46_1,34,13,0.38235294117647056,0.4387771649999998,2
US,20_1-47_2,1,0,0.0,0.4431866799999997,2
US,20_1-48_2,22,21,0.9545454545454546,0.5009991650000001,2
US,20_1-4_3,1,0,0.0,1.0051319869999995,2
US,20_1-50_1,7,2,0.2857142857142857,0.4959620819999997,2
US,20_1-52_1,5,3,0.6,0.5030751529999997,2
US,20_1-66_5,22,1,0.045454545454545456,1.91165551,2
US,20_1-90_1,3,0,0.0,2.3819697349999998,1
US,20_1-92_1,2,0,0.0,2.4450866009999994,1
US,211_1-326_1,7,0,0.0,1.2274349250000005,1
US,211_1-330_1,5,0,0.0,1.329755374,1
US,211_1-334_1,2,0,0.0,1.311227189,1
US,211_1-43_1,2,0,0.0,1.7978791310000002,2
US,211_1-44_1,5,0,0.0,1.802951269,2
US,211_1-44_5,2,0,0.0,1.80604545,2
US,211_1-45_1,1,0,0.0,1.883128022,2
US,21_1-229_3,1,0,0.0,2.418486314999999,2
US,21_1-326_1,1,0,0.0,1.918303269,1
US,21_1-335_1,30,0,0.0,1.999299036,1
US,21_1-42_2,1,1,1.0,0.4787568910000002,2
US,21_1-43_1,1,1,1.0,0.4853459010000001,2
US,21_1-44_3,1,1,1.0,0.4911284789999999,2
US,21_1-45_1,2,2,1.0,0.1658166599999999,2
US,21_1-46_1,3,2,0.6666666666666666,0.4392181679999996,2
US,21_1-48_2,2,2,1.0,0.5014401679999998,2
US,21_1-66_5,1,0,0.0,1.912096513,2
US,223_1-268_1,4,0,0.0,0.5305564429999996,2
US,223_1-26_2,4,0,0.0,2.343789973,2
US,223_1-318_38,1,0,0.0,1.6165193409999996,1
US,223_1-326_1,4,0,0.0,1.6646716899999996,1
US,223_1-334_1,4,0,0.0,1.7484639539999998,1
US,223_1-335_1,25,0,0.0,1.7456674569999997,1
US,223_1-36_1,2,0,0.0,2.2456831739999994,2
US,223_1-39_5,6,0,0.0,2.237827239999999,2
US,223_1-42_2,14,0,0.0,2.228526886,2
US,223_1-44_1,4,0,0.0,2.240188034,2
US,223_1-44_3,45,0,0.0,2.2408984739999998,2
US,223_1-46_1,24,0,0.0,2.1889881629999994,2
US,223_1-48_2,4,0,0.0,2.251210162999999,2
US,223_1-50_1,2,0,0.0,2.24617308,2
US,223_1-51_1,4,0,0.0,2.2487513099999994,2
US,223_1-52_1,6,0,0.0,2.253286151,2
US,223_1-66_1,4,0,0.0,1.86494225,2
US,223_1-66_5,75,0,0.0,1.8627123399999996,2
US,223_1-78_1,4,0,0.0,1.848045508,2
US,223_1-92_1,5,0,0.0,0.6144539709999997,1
US,228_2-229_3,3,0,0.0,0.2328202209999998,2
US,228_2-234_8,3,0,0.0,0.1573265280000004,2
US,228_2-326_1,1,0,0.0,1.769809805,1
US,228_2-32_1,18,0,0.0,2.3331907689999998,2
US,228_2-330_1,3,0,0.0,1.872130254,1
US,228_2-334_1,2,0,0.0,1.853602069,1
US,228_2-42_2,8,0,0.0,2.3336650009999995,2
US,228_2-43_1,10,0,0.0,2.340254011,2
US,228_2-44_1,4,0,0.0,2.3453261489999995,2
US,228_2-44_3,7,0,0.0,2.346036589,2
US,228_2-46_1,4,0,0.0,2.294126278,2
US,228_2-47_2,2,0,0.0,2.298535793,2
US,228_2-48_2,5,0,0.0,2.356348278,2
US,228_2-98_1,2,0,0.0,0.8437096550000001,2
US,229_3-233_1,6,0,0.0,0.2154876549999995,2
US,229_3-233_3,37,0,0.0,0.2167481969999998,2
US,229_3-234_3,4,0,0.0,0.2164936920000002,2
US,229_3-234_6,11,0,0.0,0.217030035,2
US,229_3-234_8,9,0,0.0,0.215663905,2
US,229_3-240_1,38,0,0.0,0.2164921629999994,2
US,229_3-24_2,1,0,0.0,2.426345203999999,2
US,229_3-26_2,98,0,0.0,2.430523427,2
US,229_3-283_1,6,0,0.0,1.3875115839999994,2
US,229_3-297_1,1,0,0.0,0.7304731619999996,2
US,229_3-308_1,3,0,0.0,1.8027905129999997,2
US,229_3-318_38,10,0,0.0,1.7032527949999994,1
US,229_3-318_79,22,0,0.0,1.7019142539999994,1
US,229_3-326_1,9,0,0.0,1.7514051439999996,1
US,229_3-32_1,379,0,0.0,2.3147861079999994,2
US,229_3-330_1,11,0,0.0,1.8537255929999996,1
US,229_3-334_1,117,2,0.017094017094017096,1.835197408,1
US,229_3-334_3,35,0,0.0,1.8423437719999995,1
US,229_3-335_1,736,0,0.0,1.8324009109999997,1
US,229_3-36_1,13,0,0.0,2.3324166279999994,2
US,229_3-37_1,7,0,0.0,2.325953040999999,2
US,229_3-39_2,5,0,0.0,2.3197976969999994,2
US,229_3-39_5,61,0,0.0,2.324560693999999,2
US,229_3-40_1,39,0,0.0,2.3213715819999994,2
US,229_3-42_1,4,0,0.0,2.3160526189999997,2
US,229_3-42_2,72,0,0.0,2.31526034,2
US,229_3-43_1,62,0,0.0,2.3218493499999995,2
US,229_3-44_1,57,0,0.0,2.326921487999999,2
US,229_3-44_3,344,0,0.0,2.3276319279999997,2
US,229_3-44_4,6,0,0.0,2.3361936539999992,2
US,229_3-44_5,4,0,0.0,2.330015669,2
US,229_3-45_1,216,0,0.0,2.407098240999999,2
US,229_3-46_1,399,0,0.0,2.275721616999999,2
US,229_3-47_2,3,0,0.0,2.2801311319999997,2
US,229_3-48_2,90,0,0.0,2.337943616999999,2
US,229_3-52_1,12,0,0.0,2.3400196049999997,2
US,229_3-66_5,334,0,0.0,1.9494457939999996,2
US,229_3-69_3,3,0,0.0,1.948102436,2
US,229_3-75_1,18,0,0.0,1.9350155239999995,2
US,229_3-77_2,3,0,0.0,1.9342786659999995,2
US,229_3-78_3,1,0,0.0,1.9351431239999992,2
US,229_3-87_1,1,0,0.0,1.242956272999999,1
US,229_3-90_1,27,0,0.0,0.6380705589999995,1
US,233_1-26_2,10,0,0.0,2.4315955219999994,2
US,233_1-334_1,16,0,0.0,1.836269503,1
US,233_1-335_1,7,0,0.0,1.8334730059999995,1
US,233_1-42_2,1,0,0.0,2.316332435,2
US,233_1-43_1,5,0,0.0,2.322921445,2
US,233_1-44_1,7,0,0.0,2.327993582999999,2
US,233_1-44_3,3,0,0.0,2.328704023,2
US,233_1-45_1,4,0,0.0,2.408170335999999,2
US,233_1-46_1,6,0,0.0,2.2767937119999995,2
US,233_1-48_2,4,0,0.0,2.339015712,2
US,233_1-66_5,3,0,0.0,1.950517889,2
US,233_3-240_1,1,0,0.0,0.2587233419999997,2
US,233_3-26_2,3,0,0.0,2.432856064,2
US,233_3-308_1,2,0,0.0,1.80512315,2
US,233_3-32_1,19,0,0.0,2.317118745,2
US,233_3-334_1,13,0,0.0,1.837530045,1
US,233_3-334_3,1,0,0.0,1.844676409,1
US,233_3-335_1,28,2,0.07142857142857142,1.834733548,1
US,233_3-36_1,4,0,0.0,2.334749265,2
US,233_3-37_1,2,0,0.0,2.3282856779999994,2
US,233_3-40_1,3,0,0.0,2.323704219,2
US,233_3-42_1,2,0,0.0,2.318385256,2
US,233_3-42_2,3,0,0.0,2.317592977,2
US,233_3-43_1,3,0,0.0,2.324181987,2
US,233_3-44_1,5,0,0.0,2.3292541249999994,2
US,233_3-44_3,11,0,0.0,2.329964565,2
US,233_3-45_1,16,0,0.0,2.4094308779999998,2
US,233_3-46_1,10,0,0.0,2.2780542539999997,2
US,233_3-47_2,2,0,0.0,2.282463769,2
US,233_3-48_2,6,0,0.0,2.3402762539999995,2
US,233_3-52_1,4,0,0.0,2.342352242,2
US,233_3-66_5,5,0,0.0,1.951778431,2
US,233_3-87_1,1,0,0.0,1.2452889099999993,1
US,233_3-90_1,1,0,0.0,0.6404031959999998,1
US,234_3-26_2,10,0,0.0,2.432601559,2
US,234_3-32_1,10,0,0.0,2.31686424,2
US,234_3-334_1,4,0,0.0,1.83727554,1
US,234_3-335_1,5,0,0.0,1.834479043,1
US,234_3-39_2,1,0,0.0,2.321875829,2
US,234_3-39_5,5,0,0.0,2.3266388259999995,2
US,234_3-40_1,1,0,0.0,2.323449714,2
US,234_3-42_2,3,0,0.0,2.317338472,2
US,234_3-43_1,2,0,0.0,2.323927482,2
US,234_3-44_1,1,0,0.0,2.32899962,2
US,234_3-44_3,2,0,0.0,2.32971006,2
US,234_3-46_1,2,0,0.0,2.277799749,2
US,234_3-52_1,1,0,0.0,2.342097737,2
US,234_3-66_5,3,0,0.0,1.951523926,2
US,234_6-240_1,1,0,0.0,0.2590051799999999,2
US,234_6-318_79,2,0,0.0,1.704528729,1
US,234_6-32_1,3,1,0.3333333333333333,2.317400583,2
US,234_6-335_1,8,0,0.0,1.835015386,1
US,234_6-39_5,1,0,0.0,2.327175169,2
US,234_6-44_1,1,1,1.0,2.329535963,2
US,234_6-66_5,12,0,0.0,1.952060269,2
US,234_8-326_1,3,0,0.0,1.752653489,1
US,234_8-32_1,54,0,0.0,2.316034453,2
US,234_8-330_1,9,0,0.0,1.854973938,1
US,234_8-334_1,6,0,0.0,1.836445753,1
US,234_8-42_2,18,0,0.0,2.316508685,2
US,234_8-44_3,21,0,0.0,2.328880273,2
US,234_8-46_1,12,0,0.0,2.2769699619999995,2
US,240_1-26_2,1,0,0.0,2.4724985719999992,2
US,240_1-318_79,2,0,0.0,1.7438893989999995,1
US,240_1-32_1,6,0,0.0,2.3567612529999997,2
US,240_1-334_3,1,0,0.0,1.884318917,1
US,240_1-335_1,10,0,0.0,1.8743760559999996,1
US,240_1-39_5,1,0,0.0,2.3665358389999995,2
US,240_1-40_1,1,0,0.0,2.3633467269999997,2
US,240_1-42_2,1,0,0.0,2.3572354849999995,2
US,240_1-43_1,1,0,0.0,2.363824495,2
