species_pair,n_total_pairs,n_hgt_pairs,hgt_rate,phylo_dist,trait_value
10_2-179_1,5,0,0.0,1.875041711,0
10_2-180_1,1,0,0.0,1.887517476,0
10_2-181_3,5,0,0.0,1.8822560969999995,0
10_2-187_1,2,0,0.0,1.976317463,1
10_2-196_1,1,0,0.0,1.931822097,1
10_2-19_1,9,0,0.0,1.1508856759999997,0
10_2-20_1,43,3,0.06976744186046512,1.149609306,0
10_2-223_1,10,0,0.0,2.0194218099999994,0
10_2-228_2,1,0,0.0,2.124559925,0
10_2-229_2,3,0,0.0,2.1092348819999995,0
10_2-229_3,46,0,0.0,2.1061552639999994,0
10_2-233_1,4,0,0.0,2.107227359,0
10_2-233_3,8,0,0.0,2.108487901,0
10_2-238_3,6,0,0.0,2.0865988909999995,0
10_2-240_1,9,0,0.0,2.148130409,0
10_2-246_1,1,0,0.0,1.973178608,1
10_2-257_1,2,0,0.0,1.960538135,0
10_2-263_1,1,0,0.0,2.0593905500000003,0
10_2-268_1,3,0,0.0,2.1191569269999992,0
10_2-269_1,3,0,0.0,2.114253176,0
10_2-26_2,93,24,0.25806451612903225,1.1620874209999994,0
10_2-26_3,51,13,0.2549019607843137,1.1511943629999997,0
10_2-283_1,13,0,0.0,1.994472562,0
10_2-286_1,2,0,0.0,2.0198490769999995,1
10_2-297_1,4,0,0.0,1.93650951,0
10_2-298_1,3,0,0.0,2.150126144,0
10_2-300_1,3,0,0.0,2.156732466,0
10_2-308_1,7,0,0.0,1.657357587,0
10_2-30_1,9,9,1.0,1.1509169189999997,0
10_2-318_21,9,0,0.0,1.5556725850000002,0
10_2-318_38,4,0,0.0,1.557819869,0
10_2-318_39,1,0,0.0,1.559441594,0
10_2-318_40,12,0,0.0,1.556778643,0
10_2-318_42,1,0,0.0,1.558034106,0
10_2-318_44,1,0,0.0,1.5587860340000002,0
10_2-318_54,12,0,0.0,1.55869308,0
10_2-318_56,113,0,0.0,1.556316532,0
10_2-318_78,2,0,0.0,1.55652312,0
10_2-318_8,21,0,0.0,1.565098247,0
10_2-31_2,3,0,0.0,1.1709059989999997,0
10_2-326_1,65,0,0.0,1.6059722180000002,0
10_2-32_1,42,5,0.11904761904761904,1.0463501019999994,0
10_2-330_1,19,0,0.0,1.708292667,0
10_2-332_1,15,0,0.0,1.7349050340000003,0
10_2-333_1,2,0,0.0,1.6737463220000002,0
10_2-334_1,88,0,0.0,1.689764482,0
10_2-334_2,2,0,0.0,1.6941900659999998,0
10_2-334_3,21,0,0.0,1.696910846,0
10_2-335_1,1632,0,0.0,1.6869679849999997,0
10_2-336_1,12,0,0.0,1.704956533,0
10_2-338_1,966,0,0.0,1.7211337670000002,0
10_2-36_1,17,4,0.23529411764705882,1.0639806219999994,0
10_2-37_1,8,2,0.25,1.0575170349999996,0
10_2-39_2,18,3,0.16666666666666666,1.051361691,0
10_2-39_5,62,11,0.1774193548387097,1.0561246879999997,0
10_2-40_1,2,1,0.5,1.052935576,0
10_2-41_1,3,0,0.0,1.0606573769999996,0
10_2-42_2,62,9,0.14516129032258066,1.0468243339999996,0
10_2-43_1,42,9,0.21428571428571427,1.053413344,0
10_2-44_1,36,11,0.3055555555555556,1.0584854819999996,0
10_2-44_3,101,36,0.3564356435643564,1.0591959219999998,0
10_2-44_5,1,1,1.0,1.0615796629999994,0
10_2-45_1,854,218,0.25526932084309134,1.1386622349999995,0
10_2-46_1,177,41,0.23163841807909605,1.007285611,0
10_2-47_1,2,2,1.0,1.008025246,0
10_2-47_2,13,4,0.3076923076923077,1.0116951259999998,0
10_2-48_2,327,120,0.3669724770642202,1.0695076109999997,0
10_2-4_3,11,0,0.0,0.9507602629999998,0
10_2-50_1,8,0,0.0,1.0644705279999995,0
10_2-51_1,1,0,0.0,1.067048758,0
10_2-52_1,6,0,0.0,1.0715835989999998,0
10_2-62_1,1,0,0.0,1.5783527070000003,1
10_2-66_4,2,0,0.0,1.601247256,1
10_2-66_5,560,0,0.0,1.599765462,1
10_2-69_1,7,0,0.0,1.596917418,1
10_2-69_2,1,0,0.0,1.596669502,1
10_2-69_3,2,0,0.0,1.5984221039999995,1
10_2-76_2,6,0,0.0,1.596139298,0
10_2-78_1,3,0,0.0,1.5850986299999998,0
10_2-87_1,2,0,0.0,1.923737261,0
10_2-90_1,4,0,0.0,2.070079687,0
10_2-91_1,1,0,0.0,2.0921555689999995,0
10_2-94_1,1,0,0.0,2.310061808,0
10_2-96_1,46,0,0.0,2.230105535,0
10_2-97_1,73,0,0.0,2.262253616,0
10_2-99_2,8,0,0.0,2.062194143,0
10_2-9_2,14,8,0.5714285714285714,0.0809630389999997,0
111_1-112_1,6,0,0.0,0.286068384,0
111_1-179_1,12,0,0.0,1.3755517089999998,0
111_1-181_3,2,0,0.0,1.382766095,0
111_1-229_3,30,0,0.0,0.8554371219999997,0
111_1-233_3,8,0,0.0,0.857769759,0
111_1-239_1,4,0,0.0,0.8358838890000002,0
111_1-26_2,18,0,0.0,2.611814413,0
111_1-318_56,4,0,0.0,1.883040444,0
111_1-326_1,4,0,0.0,1.93269613,0
111_1-32_1,2,0,0.0,2.496077094,0
111_1-330_1,6,0,0.0,2.035016579,0
111_1-335_1,1,0,0.0,2.013691897,0
111_1-338_1,76,0,0.0,2.047857679,0
111_1-39_5,2,0,0.0,2.50585168,0
111_1-42_2,10,0,0.0,2.496551326,0
111_1-43_1,8,0,0.0,2.503140336,0
111_1-44_1,2,0,0.0,2.508212474,0
111_1-44_3,10,0,0.0,2.508922914,0
111_1-45_1,156,0,0.0,2.5883892269999995,0
111_1-46_1,16,0,0.0,2.4570126029999995,0
111_1-48_2,1,0,0.0,2.519234603,0
111_1-66_5,6,0,0.0,2.13073678,1
111_1-96_1,4,0,0.0,0.8175866530000002,0
111_1-97_1,5,0,0.0,0.8497347340000001,0
111_1-9_2,4,0,0.0,2.291646145,0
112_1-113_1,62,0,0.0,0.3063479710000001,0
112_1-114_1,24,0,0.0,0.3021940120000002,0
112_1-114_2,10,0,0.0,0.3019117680000001,0
112_1-116_1,28,8,0.2857142857142857,0.3034285729999997,0
112_1-118_1,6,0,0.0,0.2976736849999999,0
112_1-119_1,9,0,0.0,0.5673564510000002,0
112_1-11_1,11,0,0.0,2.275752077,0
112_1-120_1,22,0,0.0,0.5671551250000002,0
112_1-124_1,1,0,0.0,0.5821590110000003,0
112_1-125_1,65,23,0.35384615384615387,0.5395377530000003,0
112_1-12_1,7,0,0.0,2.282300047,0
112_1-134_1,5,0,0.0,1.3663302330000002,0
112_1-138_1,1,0,0.0,1.708132178,0
112_1-149_1,7,0,0.0,1.6681984010000002,0
112_1-14_1,31,0,0.0,2.364203565,0
112_1-150_1,4,0,0.0,1.643555315,0
112_1-152_1,11,0,0.0,1.659965203,0
112_1-171_1,4,0,0.0,1.721248754,1
112_1-175_1,1,0,0.0,1.2736594820000002,0
112_1-178_1,8,0,0.0,1.336287965,0
112_1-179_1,53,0,0.0,1.3806238750000004,0
112_1-180_1,15,0,0.0,1.39309964,0
112_1-181_3,13,0,0.0,1.3878382609999995,0
112_1-186_1,6,0,0.0,1.555817856,0
112_1-187_1,2,0,0.0,1.5557196369999997,1
112_1-196_1,6,0,0.0,0.975043067,1
112_1-200_1,1,0,0.0,0.904790711,1
112_1-208_1,2,0,0.0,1.6507363899999998,0
112_1-20_1,30,0,0.0,2.604408464,0
112_1-210_1,9,0,0.0,1.3396568220000002,0
112_1-223_1,83,0,0.0,0.7737758339999998,0
112_1-228_2,1,0,0.0,0.8789139490000002,0
112_1-229_1,17,0,0.0,0.8600841799999999,0
112_1-229_2,7,0,0.0,0.8635889059999999,0
112_1-229_3,224,0,0.0,0.8605092879999998,0
112_1-230_1,4,0,0.0,0.8503794920000001,0
112_1-233_1,8,0,0.0,0.8615813830000003,0
112_1-233_3,27,0,0.0,0.8628419250000001,0
112_1-238_3,33,0,0.0,0.8409529149999999,0
112_1-239_1,66,0,0.0,0.8409560549999999,0
112_1-240_1,30,0,0.0,0.902484433,0
112_1-241_1,28,0,0.0,0.9000766329999998,0
112_1-246_1,3,0,0.0,1.016399578,1
112_1-256_1,10,0,0.0,1.8012192559999998,0
112_1-257_1,1,0,0.0,1.539940309,0
112_1-268_1,4,0,0.0,0.8735109509999996,0
112_1-269_1,2,0,0.0,0.8686072,0
112_1-26_2,136,0,0.0,2.6168865789999995,0
112_1-26_3,29,0,0.0,2.605993521,0
112_1-283_1,110,0,0.0,1.573874736,0
112_1-290_1,3,0,0.0,1.616256286,1
112_1-297_1,6,0,0.0,0.9168363140000002,0
112_1-298_1,1,0,0.0,1.1304529480000003,0
112_1-29_1,1,0,0.0,2.516899197,0
112_1-300_1,5,0,0.0,1.13705927,0
112_1-308_1,3,0,0.0,1.989153665,0
112_1-312_1,5,0,0.0,1.9007797450000004,0
112_1-317_1,1,0,0.0,1.900994442,0
112_1-318_13,6,0,0.0,1.894970639,0
112_1-318_19,2,0,0.0,1.888192635,0
112_1-318_21,14,0,0.0,1.887468663,0
112_1-318_38,38,0,0.0,1.889615947,0
112_1-318_39,5,0,0.0,1.891237672,0
112_1-318_40,1,0,0.0,1.888574721,0
112_1-318_54,13,0,0.0,1.890489158,0
112_1-318_56,109,0,0.0,1.88811261,0
112_1-318_78,2,0,0.0,1.888319198,0
112_1-324_1,1,0,0.0,1.877706618,0
112_1-325_1,4,0,0.0,1.957254251,0
112_1-326_1,80,0,0.0,1.937768296,0
112_1-32_1,124,0,0.0,2.50114926,0
112_1-330_1,37,0,0.0,2.0400887450000003,0
112_1-332_1,16,0,0.0,2.0667011120000005,0
112_1-333_1,47,0,0.0,2.0055424000000004,0
112_1-334_1,104,0,0.0,2.02156056,0
112_1-334_3,45,0,0.0,2.028706924,0
112_1-335_1,1695,0,0.0,2.018764063,0
112_1-336_1,111,0,0.0,2.036752611,0
112_1-338_1,1289,0,0.0,2.0529298450000004,0
112_1-34_1,1,0,0.0,2.406811642,0
112_1-36_1,3,0,0.0,2.51877978,0
112_1-37_1,19,0,0.0,2.512316193,0
112_1-39_2,40,0,0.0,2.506160849,0
112_1-39_3,4,0,0.0,2.512367963,0
112_1-39_5,64,0,0.0,2.510923846,0
112_1-40_1,2,0,0.0,2.507734734,0
112_1-41_1,2,0,0.0,2.515456535,0
112_1-42_1,3,0,0.0,2.502415771,0
112_1-42_2,70,0,0.0,2.501623492,0
112_1-43_1,68,0,0.0,2.508212502,0
112_1-44_1,71,0,0.0,2.51328464,0
112_1-44_3,147,0,0.0,2.51399508,0
112_1-44_4,14,0,0.0,2.522556806,0
112_1-44_5,1,0,0.0,2.5163788209999995,0
112_1-45_1,838,0,0.0,2.593461393,0
112_1-46_1,222,0,0.0,2.462084769,0
112_1-47_2,10,0,0.0,2.466494284,0
112_1-48_2,523,0,0.0,2.524306769,0
112_1-4_1,5,0,0.0,2.404641515,0
112_1-4_2,4,0,0.0,2.407802773,0
112_1-50_1,16,0,0.0,2.519269686,0
112_1-51_1,9,0,0.0,2.521847916,0
112_1-52_1,16,0,0.0,2.526382757,0
112_1-55_1,3,0,0.0,2.041873982,1
112_1-62_1,14,0,0.0,2.1143961910000004,1
112_1-66_3,51,0,0.0,2.142851162,1
112_1-66_4,6,0,0.0,2.13729074,1
112_1-66_5,833,0,0.0,2.135808946,1
112_1-69_3,3,0,0.0,2.134465588,1
112_1-74_1,14,0,0.0,2.128844639,1
112_1-76_1,1,0,0.0,2.131528217,0
112_1-76_2,14,0,0.0,2.132182782,0
112_1-76_3,1,0,0.0,2.121981607,0
112_1-77_1,2,0,0.0,2.120306568,0
112_1-77_2,16,0,0.0,2.120641818,0
112_1-78_2,3,0,0.0,2.1228250460000004,0
112_1-78_3,8,0,0.0,2.1215062760000003,0
112_1-8_1,4,0,0.0,2.301439417,0
112_1-90_1,54,2,0.037037037037037035,0.588003761,0
112_1-96_1,73,4,0.0547945205479452,0.8226588190000004,0
112_1-97_1,79,2,0.02531645569620253,0.8548069000000003,0
112_1-9_2,1,0,0.0,2.296718311,0
113_1-116_1,10,0,0.0,0.1774516880000001,0
113_1-119_1,6,0,0.0,0.5293562860000001,0
113_1-11_1,2,0,0.0,2.237751912,0
113_1-120_1,17,0,0.0,0.5291549600000001,0
113_1-12_1,4,0,0.0,2.2442998819999995,0
113_1-152_1,2,0,0.0,1.621965038,0
113_1-20_1,6,0,0.0,2.5664082989999994,0
113_1-26_2,10,0,0.0,2.578886414,0
113_1-282_1,2,0,0.0,1.6043047539999995,1
113_1-297_1,1,0,0.0,0.8788361490000001,0
113_1-318_56,5,0,0.0,1.850112445,0
113_1-326_1,2,0,0.0,1.899768131,0
113_1-32_1,74,0,0.0,2.463149095,0
113_1-334_1,11,0,0.0,1.9835603950000005,0
113_1-334_3,4,0,0.0,1.990706759,0
113_1-335_1,132,0,0.0,1.980763898,0
113_1-338_1,51,0,0.0,2.01492968,0
113_1-39_2,18,0,0.0,2.468160684,0
113_1-39_5,12,0,0.0,2.472923681,0
113_1-42_2,1,0,0.0,2.463623327,0
113_1-43_1,19,0,0.0,2.470212337,0
113_1-44_1,20,0,0.0,2.475284475,0
113_1-44_3,26,0,0.0,2.475994915,0
113_1-45_1,42,0,0.0,2.5554612279999995,0
113_1-46_1,32,0,0.0,2.4240846039999995,0
113_1-48_2,18,0,0.0,2.486306604,0
113_1-4_1,8,0,0.0,2.36664135,0
113_1-62_1,20,0,0.0,2.076396026,1
113_1-66_3,4,0,0.0,2.104850997,1
113_1-66_5,46,0,0.0,2.097808781,1
113_1-76_2,2,0,0.0,2.094182617,0
113_1-80_1,2,0,0.0,2.000190541,1
113_1-8_1,8,0,0.0,2.263439252,0
113_1-90_1,1,0,0.0,0.5500035960000003,0
113_1-96_1,7,0,0.0,0.7846586540000002,0
113_1-97_1,5,0,0.0,0.8168067350000001,0
113_1-9_1,1,0,0.0,2.261449611,0
114_1-116_1,3,0,0.0,0.1732977289999997,0
114_1-119_1,2,0,0.0,0.5252023270000001,0
114_1-11_1,2,0,0.0,2.233597953,0
114_1-120_1,8,0,0.0,0.5250010010000001,0
114_1-125_1,16,0,0.0,0.4973836290000002,0
114_1-14_1,2,0,0.0,2.3220494409999994,0
114_1-180_1,20,0,0.0,1.3509455159999997,0
114_1-20_1,7,0,0.0,2.5622543399999995,0
114_1-229_3,20,0,0.0,0.8183551639999993,0
114_1-240_1,10,0,0.0,0.8603303089999996,0
114_1-26_2,7,0,0.0,2.5747324549999995,0
114_1-283_1,6,0,0.0,1.5317206119999995,0
114_1-297_1,1,0,0.0,0.8746821899999997,0
114_1-318_20,1,0,0.0,1.845865042,0
114_1-318_21,4,0,0.0,1.845314539,0
114_1-318_54,2,0,0.0,1.848335034,0
114_1-318_56,15,0,0.0,1.845958486,0
114_1-318_8,14,0,0.0,1.854740201,0
114_1-318_82,1,0,0.0,1.8475478,0
114_1-326_1,4,0,0.0,1.895614172,0
114_1-32_1,3,0,0.0,2.4589951359999995,0
114_1-330_1,10,0,0.0,1.9979346209999995,0
114_1-333_1,2,0,0.0,1.963388276,0
114_1-334_1,4,0,0.0,1.979406436,0
114_1-334_3,1,0,0.0,1.9865528,0
114_1-335_1,229,7,0.03056768558951965,1.976609939,0
114_1-338_1,203,0,0.0,2.010775721,0
114_1-39_2,2,0,0.0,2.4640067249999995,0
114_1-39_5,18,0,0.0,2.468769722,0
114_1-42_2,4,0,0.0,2.459469368,0
114_1-43_1,1,0,0.0,2.466058378,0
114_1-44_1,2,0,0.0,2.471130515999999,0
114_1-44_3,7,0,0.0,2.471840956,0
114_1-45_1,96,0,0.0,2.551307268999999,0
114_1-46_1,31,0,0.0,2.4199306449999995,0
114_1-47_2,4,0,0.0,2.4243401599999994,0
114_1-48_2,99,0,0.0,2.482152645,0
114_1-4_3,4,0,0.0,2.3634052969999995,0
114_1-66_5,123,0,0.0,2.093654822,1
114_1-78_3,2,0,0.0,2.079352152,0
114_1-91_1,1,0,0.0,0.5679255189999997,0
114_1-96_1,28,12,0.42857142857142855,0.7805046950000003,0
114_1-97_1,23,0,0.0,0.8126527760000002,0
114_2-119_1,10,0,0.0,0.524920083,0
114_2-11_1,2,0,0.0,2.233315709,0
114_2-120_1,2,0,0.0,0.524718757,0
114_2-124_1,10,0,0.0,0.5397226430000002,0
114_2-125_1,6,0,0.0,0.4971013850000001,0
114_2-12_1,3,0,0.0,2.2398636789999995,0
114_2-138_1,2,0,0.0,1.66569581,0
114_2-14_1,6,0,0.0,2.321767197,0
114_2-152_1,1,0,0.0,1.617528835,0
114_2-179_1,1,0,0.0,1.3381875069999998,0
114_2-180_1,1,0,0.0,1.3506632719999998,0
114_2-20_1,8,0,0.0,2.5619720959999994,0
114_2-229_3,5,0,0.0,0.8180729199999996,0
114_2-234_8,1,0,0.0,0.8193212650000001,0
114_2-238_1,12,0,0.0,0.8010194149999998,0
114_2-238_3,12,0,0.0,0.7985165469999997,0
114_2-257_1,3,0,0.0,1.4975039409999995,0
114_2-26_2,13,0,0.0,2.574450211,0
114_2-298_1,2,0,0.0,1.0880165799999997,0
114_2-318_21,2,0,0.0,1.845032295,0
114_2-318_38,4,0,0.0,1.847179579,0
114_2-318_39,6,0,0.0,1.848801304,0
114_2-318_40,10,0,0.0,1.846138353,0
114_2-318_54,1,0,0.0,1.84805279,0
114_2-318_56,34,0,0.0,1.845676242,0
114_2-326_1,2,0,0.0,1.895331928,0
114_2-32_1,21,0,0.0,2.458712892,0
114_2-333_1,1,0,0.0,1.963106032,0
114_2-334_1,127,0,0.0,1.979124192,0
114_2-334_2,2,0,0.0,1.983549776,0
114_2-334_3,4,0,0.0,1.986270556,0
114_2-335_1,324,0,0.0,1.976327695,0
114_2-336_1,31,0,0.0,1.994316243,0
114_2-338_1,154,0,0.0,2.010493477,0
114_2-37_1,2,0,0.0,2.469879825,0
114_2-38_1,1,0,0.0,2.455770933,0
114_2-39_2,1,0,0.0,2.463724481,0
114_2-39_3,4,0,0.0,2.469931595,0
114_2-39_5,7,0,0.0,2.468487478,0
114_2-42_1,4,0,0.0,2.459979403,0
114_2-42_2,25,0,0.0,2.459187124,0
114_2-43_1,14,0,0.0,2.465776134,0
114_2-44_1,11,0,0.0,2.470848272,0
114_2-44_3,18,0,0.0,2.471558712,0
114_2-45_1,210,0,0.0,2.5510250249999995,0
114_2-46_1,85,0,0.0,2.4196484009999994,0
114_2-48_2,87,0,0.0,2.481870401,0
114_2-50_1,2,0,0.0,2.476833318,0
114_2-66_3,7,0,0.0,2.100414794,1
114_2-66_5,77,0,0.0,2.093372578,1
114_2-90_1,2,0,0.0,0.5455673930000002,0
114_2-94_1,1,0,0.0,0.564548684,0
114_2-96_1,4,3,0.75,0.7802224510000002,0
114_2-97_1,4,0,0.0,0.8123705320000001,0
114_2-99_2,1,0,0.0,0.6123110590000005,0
116_1-119_1,1,0,0.0,0.5264368879999997,0
116_1-122_1,5,0,0.0,0.5555896790000001,0
116_1-125_1,2,0,0.0,0.4986181899999997,0
116_1-12_1,7,0,0.0,2.241380484,0
116_1-14_1,1,0,0.0,2.323284002,0
116_1-179_1,1,0,0.0,1.3397043119999998,0
116_1-180_1,2,0,0.0,1.352180077,0
116_1-187_1,4,0,0.0,1.5148000739999996,1
116_1-20_1,3,0,0.0,2.5634889009999995,0
116_1-223_1,2,0,0.0,0.7328562709999997,0
116_1-228_2,1,0,0.0,0.8379943859999996,0
116_1-229_3,18,0,0.0,0.8195897249999997,0
116_1-230_1,3,0,0.0,0.8094599289999995,0
116_1-233_3,2,0,0.0,0.821922362,0
116_1-241_1,21,0,0.0,0.8591570699999997,0
116_1-26_2,38,0,0.0,2.5759670159999994,0
116_1-283_1,16,0,0.0,1.532955173,0
116_1-294_1,2,0,0.0,1.2202616279999994,0
116_1-297_1,1,0,0.0,0.8759167510000001,0
116_1-318_20,1,0,0.0,1.847099603,0
116_1-318_42,8,0,0.0,1.848910621,0
116_1-318_54,1,0,0.0,1.849569595,0
116_1-318_56,13,0,0.0,1.847193047,0
116_1-318_58,1,0,0.0,1.850401253,0
116_1-318_8,1,0,0.0,1.855974762,0
116_1-318_82,1,0,0.0,1.848782361,0
116_1-326_1,16,0,0.0,1.896848733,0
116_1-32_1,28,0,0.0,2.4602296969999995,0
116_1-332_1,8,0,0.0,2.0257815489999995,0
116_1-333_1,2,0,0.0,1.964622837,0
116_1-334_1,5,0,0.0,1.980640997,0
116_1-334_3,38,0,0.0,1.9877873609999996,0
116_1-335_1,212,0,0.0,1.9778445,0
116_1-336_1,4,0,0.0,1.9958330479999995,0
116_1-338_1,224,0,0.0,2.0120102819999994,0
116_1-37_1,3,0,0.0,2.47139663,0
116_1-39_2,3,0,0.0,2.465241286,0
116_1-39_5,3,0,0.0,2.4700042829999997,0
116_1-42_2,2,0,0.0,2.460703929,0
116_1-43_1,7,0,0.0,2.467292939,0
116_1-44_1,8,0,0.0,2.472365077,0
116_1-44_3,8,0,0.0,2.4730755169999994,0
116_1-44_4,5,0,0.0,2.4816372429999998,0
116_1-45_1,42,0,0.0,2.55254183,0
116_1-46_1,35,0,0.0,2.4211652059999995,0
116_1-48_2,38,0,0.0,2.4833872059999997,0
116_1-4_1,2,0,0.0,2.363721952,0
116_1-50_1,4,0,0.0,2.478350123,0
116_1-62_1,5,0,0.0,2.073476628,1
116_1-66_4,2,0,0.0,2.0963711769999995,1
116_1-66_5,182,0,0.0,2.0948893829999995,1
116_1-76_2,3,0,0.0,2.091263219,0
116_1-8_1,2,0,0.0,2.260519854,0
116_1-90_1,1,0,0.0,0.5470841979999999,0
116_1-91_1,1,0,0.0,0.5691600800000001,0
116_1-96_1,3,0,0.0,0.7817392559999998,0
116_1-97_1,22,1,0.045454545454545456,0.8138873369999997,0
118_1-223_1,4,0,0.0,0.7271013829999995,0
118_1-326_1,4,0,0.0,1.891093845,0
118_1-335_1,116,0,0.0,1.9720896119999995,0
118_1-338_1,162,0,0.0,2.006255394,0
118_1-96_1,8,0,0.0,0.775984368,0
119_1-11_1,5,0,0.0,2.120074416,0
119_1-120_1,50,0,0.0,0.1042140119999999,0
119_1-124_1,2,0,0.0,0.481538086,0
119_1-125_1,57,0,0.0,0.438916828,0
119_1-12_1,3,0,0.0,2.126622386,0
119_1-14_1,9,0,0.0,2.208525904,0
119_1-152_1,1,0,0.0,1.5042875419999997,0
119_1-178_2,2,0,0.0,1.1799059389999995,0
119_1-179_1,4,0,0.0,1.224946214,0
119_1-180_1,1,0,0.0,1.2374219789999996,0
119_1-181_1,1,0,0.0,1.2283309639999995,0
119_1-181_3,8,0,0.0,1.2321605999999994,0
119_1-183_1,1,0,0.0,0.7314400299999995,0
119_1-190_1,18,0,0.0,1.4223123009999994,1
119_1-196_1,2,0,0.0,0.8193654059999997,1
119_1-20_1,5,0,0.0,2.448730803,0
119_1-213_1,1,0,0.0,1.5626349129999997,0
119_1-223_1,24,0,0.0,0.6180981729999995,0
119_1-229_3,64,0,0.0,0.7048316269999995,0
119_1-233_1,7,0,0.0,0.705903722,0
119_1-233_3,8,0,0.0,0.7071642639999998,0
119_1-234_2,2,0,0.0,0.6969463889999994,0
119_1-234_5,1,0,0.0,0.7083229699999998,0
119_1-234_8,1,0,0.0,0.706079972,0
119_1-240_1,6,0,0.0,0.7468067719999998,0
119_1-252_1,9,0,0.0,1.250612173,0
119_1-263_1,2,0,0.0,1.483115063,0
119_1-268_1,2,0,0.0,0.7178332899999993,0
119_1-26_2,66,0,0.0,2.461208917999999,0
119_1-26_3,3,0,0.0,2.4503158599999995,0
119_1-283_1,78,0,0.0,1.4181970749999997,0
119_1-297_1,1,0,0.0,0.7611586529999999,0
119_1-308_1,4,0,0.0,1.833476004,0
119_1-318_21,3,0,0.0,1.7317910019999998,0
119_1-318_38,19,0,0.0,1.7339382859999997,0
119_1-318_39,18,0,0.0,1.7355600109999996,0
119_1-318_40,16,0,0.0,1.7328970599999995,0
119_1-318_54,13,0,0.0,1.7348114969999997,0
119_1-318_56,107,0,0.0,1.7324349489999995,0
119_1-326_1,23,0,0.0,1.782090635,0
119_1-32_1,26,0,0.0,2.3454715989999992,0
119_1-330_1,6,0,0.0,1.884411084,0
119_1-332_1,1,0,0.0,1.911023451,0
119_1-334_1,98,0,0.0,1.865882899,0
119_1-334_3,79,0,0.0,1.873029263,0
119_1-335_1,1142,0,0.0,1.8630864019999995,0
119_1-336_1,4,0,0.0,1.88107495,0
119_1-337_1,2,0,0.0,1.905076919,0
119_1-338_1,573,0,0.0,1.897252184,0
119_1-36_1,4,0,0.0,2.3631021189999992,0
119_1-37_1,21,0,0.0,2.3566385319999994,0
119_1-38_1,2,0,0.0,2.34252964,0
119_1-39_2,3,0,0.0,2.350483188,0
119_1-39_3,4,0,0.0,2.356690302,0
119_1-39_5,15,0,0.0,2.3552461849999995,0
119_1-42_2,58,0,0.0,2.3459458309999994,0
119_1-43_1,18,0,0.0,2.352534841,0
119_1-44_1,25,0,0.0,2.3576069789999994,0
119_1-44_3,91,0,0.0,2.358317419,0
119_1-44_4,30,0,0.0,2.3668791449999995,0
119_1-45_1,316,0,0.0,2.4377837319999998,0
119_1-46_1,105,0,0.0,2.306407108,0
119_1-47_2,1,0,0.0,2.310816623,0
119_1-48_2,171,0,0.0,2.3686291079999995,0
119_1-50_1,15,0,0.0,2.3635920249999995,0
119_1-51_1,5,0,0.0,2.366170255,0
119_1-52_1,4,0,0.0,2.370705096,0
119_1-66_5,627,0,0.0,1.980131285,1
119_1-69_1,4,0,0.0,1.977283241,1
119_1-76_2,11,0,0.0,1.976505121,0
119_1-76_3,3,0,0.0,1.966303946,0
119_1-78_2,5,0,0.0,1.967147385,0
119_1-80_1,3,0,0.0,1.882513045,1
119_1-87_1,5,0,0.0,1.2736417639999995,0
119_1-90_1,1,0,0.0,0.4323260999999996,0
119_1-96_1,26,0,0.0,0.666981158,0
119_1-97_1,28,0,0.0,0.6991292389999999,0
119_1-99_2,6,0,0.0,0.4990697659999998,0
11_1-120_1,12,0,0.0,2.11987309,0
11_1-123_0,1,0,0.0,2.225986048,0
11_1-125_1,1,0,0.0,2.147312454,0
11_1-12_1,2,0,0.0,0.08151799,0
11_1-138_1,1,0,0.0,2.111963665,0
11_1-14_1,7,0,0.0,0.8926380679999997,0
11_1-171_1,1,0,0.0,2.125080241,1
11_1-178_1,1,0,0.0,2.339194822,0
11_1-180_1,1,0,0.0,1.870751137,0
11_1-19_1,1,0,0.0,1.1341193369999996,0
11_1-20_1,3,1,0.3333333333333333,1.1328429669999998,0
11_1-223_1,11,0,0.0,2.0026554709999997,0
11_1-228_2,1,0,0.0,2.107793586,0
11_1-229_2,2,0,0.0,2.0924685429999994,0
11_1-229_3,16,0,0.0,2.0893889249999997,0
11_1-233_3,2,0,0.0,2.091721562,0
11_1-240_1,6,0,0.0,2.13136407,0
11_1-246_1,2,0,0.0,1.956412269,1
11_1-24_2,1,0,0.0,1.141142858999999,0
11_1-257_1,2,0,0.0,1.943771796,0
11_1-26_2,27,3,0.1111111111111111,1.1453210819999993,0
11_1-26_3,1,0,0.0,1.1344280239999995,0
11_1-283_1,43,0,0.0,1.977706223,0
11_1-297_1,1,0,0.0,1.919743171,0
11_1-298_1,3,0,0.0,2.133359805,0
11_1-29_1,1,0,0.0,1.0453336999999996,0
11_1-300_1,10,0,0.0,2.139966127,0
11_1-318_13,1,0,0.0,1.546408222,0
11_1-318_42,3,0,0.0,1.541267767,0
11_1-318_56,9,0,0.0,1.539550193,0
11_1-318_8,1,0,0.0,1.548331908,0
11_1-325_1,1,0,0.0,1.608691834,0
11_1-326_1,19,0,0.0,1.589205879,0
11_1-32_1,41,7,0.17073170731707318,1.029583762999999,0
11_1-330_1,3,0,0.0,1.691526328,0
11_1-331_1,5,0,0.0,1.670102427,0
11_1-332_1,32,0,0.0,1.7181386950000002,0
11_1-333_1,1,0,0.0,1.656979983,0
